assignment_id,employee_id,project_id,role,start_date,end_date,allocation_pct,is_billable
70d39a1b,E7838,P2021483,DevOps Engineer,2022-09-18,2023-04-02,87,True
2847934f,E3392,P2021484,NLP Specialist,2023-02-20,2024-05-22,96,True
b4a6d5c0,E5439,P2021484,ML Engineer,2023-02-20,2024-05-22,90,True
b377fe3f,E2414,P2021484,NLP Specialist,2023-02-20,2024-05-22,87,True
877b45f6,E6656,P2021484,ML Engineer,2023-02-20,2024-05-22,80,True
3d708085,E6762,P2021484,ML Engineer,2023-02-20,2024-05-22,92,True
8f31b93f,E8468,P2021484,ML Engineer,2023-02-20,2024-05-22,89,False
9ec3cc07,E3587,P2021484,ML Engineer,2023-02-20,2024-05-22,86,True
4ac59598,E8590,P2021484,AI Architect,2023-02-20,2024-05-22,80,True
ff309aa9,E1732,P2021485,Security Architect,2022-08-28,2023-03-17,87,False
ee2372d1,E1377,P2021485,SOC Analyst,2022-08-28,2023-03-17,83,True
575544a0,E9454,P2021485,Pentester,2022-08-28,2023-03-17,97,True
5fa406ea,E1719,P2021485,Pentester,2022-08-28,2023-03-17,99,True
ed3c42df,E3842,P2021485,Security Architect,2022-08-28,2023-03-17,94,True
b5cbcda5,E5295,P2021485,Pentester,2022-08-28,2023-03-17,87,True
502f6502,E5922,P2021485,Pentester,2022-08-28,2023-03-17,99,True
c29f9387,E8391,P2021485,SOC Analyst,2022-08-28,2023-03-17,88,True
7ac6e4fb,E8137,P2021486,Smart Contract Engineer,2021-06-20,2022-06-09,98,False
b7d5ae5c,E4346,P2021486,Smart Contract Engineer,2021-06-20,2022-06-09,90,False
317cce95,E6394,P2021486,Smart Contract Engineer,2021-06-20,2022-06-09,100,False
a08984fb,E7379,P2021487,IoT Architect,2022-05-02,2022-07-08,87,False
9d98a7d6,E7827,P2021487,Embedded Engineer,2022-05-02,2022-07-08,86,False
3317b157,E1377,P2021487,Embedded Engineer,2022-05-02,2022-07-08,100,True
b6eea631,E4170,P2021487,Junior Embedded Engineer,2022-05-02,2022-07-08,100,True
d14bb371,E5578,P2021487,Embedded Engineer,2022-05-02,2022-07-08,86,True
d69ddce8,E8327,P2021487,Embedded Engineer,2022-05-02,2022-07-08,90,True
486eda6d,E1252,P2021487,Junior Embedded Engineer,2022-05-02,2022-07-08,92,True
c0d501ec,E4396,P2021487,IoT Architect,2022-05-02,2022-07-08,96,True
76918369,E9536,P2021487,Embedded Engineer,2022-05-02,2022-07-08,89,True
b15d00de,E5253,P2021488,AI Architect,2021-05-31,2022-04-27,96,True
9315c126,E1782,P2021488,NLP Specialist,2021-05-31,2022-04-27,85,True
3dc3f087,E6040,P2021488,Junior ML Engineer,2021-05-31,2022-04-27,88,True
8331090a,E4921,P2021488,NLP Specialist,2021-05-31,2022-04-27,82,True
71a786bf,E7698,P2021488,ML Engineer,2021-05-31,2022-04-27,85,True
672396cd,E1922,P2021488,NLP Specialist,2021-05-31,2022-04-27,97,True
cd9a58bd,E4621,P2021488,Junior Data Scientist,2021-05-31,2022-04-27,92,True
c005a921,E7022,P2021489,IoT Architect,2021-11-02,2022-10-01,89,True
69be138c,E3602,P2021489,Embedded Engineer,2021-11-02,2022-10-01,100,False
11c71dbe,E9790,P2021489,Embedded Engineer,2021-11-02,2022-10-01,95,True
46d07b79,E9633,P2021489,Junior Embedded Engineer,2021-11-02,2022-10-01,92,True
b4f94255,E7119,P2021489,IoT Architect,2021-11-02,2022-10-01,85,True
29e6bd2d,E9355,P2021489,Embedded Engineer,2021-11-02,2022-10-01,96,True
4bf8f13e,E9768,P2021489,Embedded Engineer,2021-11-02,2022-10-01,90,True
d84cd7d5,E8945,P2021489,Embedded Engineer,2021-11-02,2022-10-01,95,True
f7cb7e51,E6484,P2021490,Smart Contract Engineer,2022-10-29,2024-01-27,81,True
77325b14,E6855,P2021490,Blockchain Developer,2022-10-29,2024-01-27,83,True
4feb1692,E8824,P2021490,Blockchain Developer,2022-10-29,2024-01-27,86,True
9537583c,E6402,P2021490,Smart Contract Engineer,2022-10-29,2024-01-27,92,False
8abcbd6e,E9240,P2021490,Blockchain Developer,2022-10-29,2024-01-27,87,True
3a581c5d,E5498,P2021490,Smart Contract Engineer,2022-10-29,2024-01-27,95,True
da12cfc5,E5529,P2021490,Smart Contract Engineer,2022-10-29,2024-01-27,100,False
e016dc20,E7953,P2021491,Embedded Engineer,2021-08-30,2022-11-07,90,True
998148d0,E5394,P2021491,IoT Architect,2021-08-30,2022-11-07,91,True
a998c428,E6214,P2021491,Embedded Engineer,2021-08-30,2022-11-07,90,True
4d4f5ff3,E8140,P2021491,Embedded Engineer,2021-08-30,2022-11-07,88,True
40a7e936,E7607,P2021491,IoT Architect,2021-08-30,2022-11-07,88,True
4acd89c3,E4892,P2021491,Embedded Engineer,2021-08-30,2022-11-07,87,True
156aa97d,E1816,P2021491,Junior Embedded Engineer,2021-08-30,2022-11-07,97,True
3dfd979f,E6750,P2021491,Embedded Engineer,2021-08-30,2022-11-07,89,True
14f5509b,E9590,P2021492,Blockchain Developer,2022-07-30,2022-11-11,99,True
e233b19a,E6002,P2021492,Blockchain Developer,2022-07-30,2022-11-11,87,True
ae2da6f0,E8857,P2021492,Blockchain Developer,2022-07-30,2022-11-11,97,True
82564446,E9518,P2021492,Blockchain Developer,2022-07-30,2022-11-11,91,True
95b18892,E1807,P2021492,Smart Contract Engineer,2022-07-30,2022-11-11,82,True
172a19c5,E4590,P2021493,Smart Contract Engineer,2021-01-11,2021-03-18,81,True
8b28ef5d,E7139,P2021493,Blockchain Developer,2021-01-11,2021-03-18,80,False
218e32b4,E7557,P2021493,Smart Contract Engineer,2021-01-11,2021-03-18,83,True
ea3a1581,E2709,P2021493,Junior Smart Contract Engineer,2021-01-11,2021-03-18,91,True
fb100392,E8166,P2021494,Solutions Architect,2023-03-16,2023-05-05,89,True
ddb6d27f,E7601,P2021494,DevOps Engineer,2023-03-16,2023-05-05,85,True
e15172dd,E9122,P2021494,DevOps Engineer,2023-03-16,2023-05-05,83,True
995af762,E6451,P2021494,Solutions Architect,2023-03-16,2023-05-05,90,True
e88719fd,E5897,P2021494,DevOps Engineer,2023-03-16,2023-05-05,81,True
6e4ba2cd,E2754,P2021494,DevOps Engineer,2023-03-16,2023-05-05,96,True
c59d3231,E9695,P2021494,DevOps Engineer,2023-03-16,2023-05-05,100,True
3dea3547,E7697,P2021494,Junior DevOps Engineer,2023-03-16,2023-05-05,87,False
445e91eb,E9213,P2021494,DevOps Engineer,2023-03-16,2023-05-05,91,True
57803599,E3796,P2021494,DevOps Engineer,2023-03-16,2023-05-05,95,True
a4c3a552,E6258,P2021494,Junior DevOps Engineer,2023-03-16,2023-05-05,92,True
42e83c38,E5028,P2021494,DevOps Engineer,2023-03-16,2023-05-05,88,True
b8617ae1,E8438,P2021494,Junior DevOps Engineer,2023-03-16,2023-05-05,93,True
a5e80865,E9995,P2021494,DevOps Engineer,2023-03-16,2023-05-05,97,True
c59a06db,E7328,P2021494,Cloud Architect,2023-03-16,2023-05-05,95,True
cb417145,E6626,P2021495,Embedded Engineer,2021-02-15,2022-05-16,84,True
4b4a7298,E9271,P2021495,IoT Architect,2021-02-15,2022-05-16,90,False
e84d32e4,E7138,P2021495,Embedded Engineer,2021-02-15,2022-05-16,88,True
30e01d18,E5543,P2021495,IoT Architect,2021-02-15,2022-05-16,95,True
9fb815d5,E3706,P2021495,Embedded Engineer,2021-02-15,2022-05-16,81,True
7e950269,E8036,P2021495,IoT Architect,2021-02-15,2022-05-16,83,True
3718105f,E9519,P2021495,Junior Embedded Engineer,2021-02-15,2022-05-16,92,True
177e94aa,E9476,P2021495,Embedded Engineer,2021-02-15,2022-05-16,84,True
c25b26f4,E8796,P2021495,Embedded Engineer,2021-02-15,2022-05-16,89,True
84a9511b,E8116,P2021495,Embedded Engineer,2021-02-15,2022-05-16,93,True
c1a67e25,E6012,P2021496,Blockchain Developer,2022-06-24,2023-06-21,95,True
93c92695,E9798,P2021496,Smart Contract Engineer,2022-06-24,2023-06-21,83,True
fbb87ef1,E2668,P2021496,Smart Contract Engineer,2022-06-24,2023-06-21,81,True
3793b48c,E3862,P2021496,Smart Contract Engineer,2022-06-24,2023-06-21,94,True
e0a0ef2b,E5352,P2021496,Junior Blockchain Developer,2022-06-24,2023-06-21,94,True
bfecb649,E8976,P2021496,Blockchain Developer,2022-06-24,2023-06-21,91,True
47a88f5c,E5889,P2021496,Blockchain Developer,2022-06-24,2023-06-21,94,True
862d33a9,E5714,P2021497,Cloud Architect,2023-07-21,2024-11-01,89,True
c5857597,E4938,P2021497,DevOps Engineer,2023-07-21,2024-11-01,83,True
f4062c32,E9790,P2021497,DevOps Engineer,2023-07-21,2024-11-01,99,True
c6a54fb2,E6773,P2021497,DevOps Engineer,2023-07-21,2024-11-01,92,False
29b2a055,E9199,P2021497,Junior DevOps Engineer,2023-07-21,2024-11-01,94,True
6a60a66f,E2701,P2021497,DevOps Engineer,2023-07-21,2024-11-01,82,True
5a6eabef,E8992,P2021497,DevOps Engineer,2023-07-21,2024-11-01,91,True
c2a196ed,E6726,P2021498,Pentester,2023-01-22,2024-06-29,85,True
11bb60d6,E8962,P2021498,SOC Analyst,2023-01-22,2024-06-29,99,True
a4eb622c,E8992,P2021498,SOC Analyst,2023-01-22,2024-06-29,97,True
a1b100af,E2601,P2021498,SOC Analyst,2023-01-22,2024-06-29,98,True
3acd7ba3,E1725,P2021498,SOC Analyst,2023-01-22,2024-06-29,97,True
e3cf9e69,E5947,P2021499,SOC Analyst,2022-03-14,2023-04-27,98,True
8cf82987,E1298,P2021499,Pentester,2022-03-14,2023-04-27,100,True
b537e303,E7560,P2021499,Pentester,2022-03-14,2023-04-27,94,True
4ba3862b,E2573,P2021499,SOC Analyst,2022-03-14,2023-04-27,87,False
fc12f2e3,E9014,P2021499,Pentester,2022-03-14,2023-04-27,94,True
909676a2,E5765,P2021499,Pentester,2022-03-14,2023-04-27,95,True
ec3317b3,E6232,P2021499,Pentester,2022-03-14,2023-04-27,83,True
2884c514,E9490,P2021499,Pentester,2022-03-14,2023-04-27,90,True
5fe08b4a,E2651,P2022000,Pentester,2022-01-27,2023-01-03,92,True
82f5c07f,E6700,P2022000,Pentester,2022-01-27,2023-01-03,80,True
8a2843f1,E1644,P2022000,Pentester,2022-01-27,2023-01-03,86,True
96807490,E1577,P2022000,SOC Analyst,2022-01-27,2023-01-03,98,False
5bf1a1b7,E5418,P2022000,Junior SOC Analyst,2022-01-27,2023-01-03,95,True
bb9b8493,E9896,P2022000,SOC Analyst,2022-01-27,2023-01-03,97,True
691633d9,E5095,P2022001,Functional Analyst,2023-05-19,2024-01-31,100,True
05067128,E8019,P2022001,ERP Consultant,2023-05-19,2024-01-31,94,True
43026e4b,E7029,P2022001,ERP Consultant,2023-05-19,2024-01-31,91,True
057bd599,E9637,P2022001,Junior Functional Analyst,2023-05-19,2024-01-31,86,True
a2d9260c,E9012,P2022001,ERP Consultant,2023-05-19,2024-01-31,83,True
31399c39,E3176,P2022001,ERP Consultant,2023-05-19,2024-01-31,86,True
0c0a5435,E1119,P2022002,ERP Consultant,2021-08-07,2022-09-26,89,True
4e63e1c3,E1772,P2022002,ERP Consultant,2021-08-07,2022-09-26,85,True
a81197e6,E3702,P2022002,Functional Analyst,2021-08-07,2022-09-26,97,True
136ebb23,E4714,P2022002,Functional Analyst,2021-08-07,2022-09-26,92,True
04b555fd,E6138,P2022002,ERP Consultant,2021-08-07,2022-09-26,94,True
8683506e,E8235,P2022002,Functional Analyst,2021-08-07,2022-09-26,80,True
177c2383,E5391,P2022002,ERP Consultant,2021-08-07,2022-09-26,88,True
c81d37be,E4211,P2022002,ERP Consultant,2021-08-07,2022-09-26,80,True
ddbb28ce,E1844,P2022002,ERP Consultant,2021-08-07,2022-09-26,91,True
7d5a28e3,E6967,P2022002,Junior ERP Consultant,2021-08-07,2022-09-26,87,True
794e82ed,E3318,P2022003,IoT Architect,2022-06-26,2023-07-23,80,True
5ccaa1fb,E8031,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,93,True
0da3cf59,E2449,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,91,True
d83e6236,E4213,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,81,True
56f0d746,E2237,P2022003,Embedded Engineer,2022-06-26,2023-07-23,95,True
eced5410,E6280,P2022003,IoT Architect,2022-06-26,2023-07-23,94,True
20d63b23,E2353,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,84,True
fb4f487d,E9954,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,85,True
99e07194,E6458,P2022003,Embedded Engineer,2022-06-26,2023-07-23,87,True
3b3da51c,E7460,P2022003,Junior Embedded Engineer,2022-06-26,2023-07-23,92,True
c0e94cc1,E2792,P2022004,ERP Consultant,2022-08-10,2023-12-26,96,True
56cf1755,E2398,P2022004,Functional Analyst,2022-08-10,2023-12-26,88,True
7ecf23d6,E4073,P2022004,Functional Analyst,2022-08-10,2023-12-26,93,True
e45a3011,E6539,P2022004,ERP Consultant,2022-08-10,2023-12-26,99,True
81d345f5,E9845,P2022004,ERP Consultant,2022-08-10,2023-12-26,100,True
826c403f,E8283,P2022004,ERP Consultant,2022-08-10,2023-12-26,99,True
79f4434b,E9404,P2022004,Junior Functional Analyst,2022-08-10,2023-12-26,95,True
eb01c96a,E9799,P2022004,ERP Consultant,2022-08-10,2023-12-26,94,True
17639b3f,E4980,P2022005,Digital Strategist,2023-12-06,2024-05-08,83,True
b706a146,E2596,P2022005,Digital Strategist,2023-12-06,2024-05-08,93,True
b5c3fa05,E3768,P2022005,Change Manager,2023-12-06,2024-05-08,88,True
dc20e988,E8916,P2022006,Smart Contract Engineer,2021-01-22,2022-07-13,99,True
475611a3,E8619,P2022006,Blockchain Developer,2021-01-22,2022-07-13,90,True
641be3d2,E1042,P2022006,Smart Contract Engineer,2021-01-22,2022-07-13,100,True
471e8285,E7467,P2022007,SOC Analyst,2023-12-09,2025-03-15,80,True
6dfb136d,E2687,P2022007,SOC Analyst,2023-12-09,2025-03-15,88,True
d657688f,E1732,P2022007,Pentester,2023-12-09,2025-03-15,86,True
4492a4d5,E3651,P2022007,SOC Analyst,2023-12-09,2025-03-15,97,True
e27d5352,E6382,P2022007,Pentester,2023-12-09,2025-03-15,90,True
3605161b,E8035,P2022007,SOC Analyst,2023-12-09,2025-03-15,83,True
dc6fedff,E2365,P2022007,Security Architect,2023-12-09,2025-03-15,93,True
5f992904,E1543,P2022008,Analytics Consultant,2022-05-28,2023-08-08,95,True
08158cb6,E8971,P2022008,Junior Analytics Consultant,2022-05-28,2023-08-08,94,True
27553d21,E5888,P2022008,Data Engineer,2022-05-28,2023-08-08,80,True
50bedf5e,E2875,P2022008,Analytics Consultant,2022-05-28,2023-08-08,88,True
c5d0700a,E8383,P2022008,Analytics Consultant,2022-05-28,2023-08-08,91,True
bafcfe08,E8611,P2022009,Change Manager,2021-10-19,2022-09-10,81,True
cff91af7,E5542,P2022009,Junior Change Manager,2021-10-19,2022-09-10,94,True
1856caaf,E5040,P2022009,Change Manager,2021-10-19,2022-09-10,88,True
177aeee8,E7520,P2022009,Digital Strategist,2021-10-19,2022-09-10,84,True
e957b37f,E3815,P2022009,Change Manager,2021-10-19,2022-09-10,84,True
d6a2e716,E3303,P2022009,Digital Strategist,2021-10-19,2022-09-10,84,True
ecf35cdc,E1410,P2022009,Change Manager,2021-10-19,2022-09-10,87,True
0d960f8b,E1069,P2022010,ERP Consultant,2022-09-03,2023-01-09,81,True
e499403d,E4920,P2022010,Functional Analyst,2022-09-03,2023-01-09,89,True
8c6dac57,E2383,P2022010,Junior Functional Analyst,2022-09-03,2023-01-09,96,True
35756b38,E5156,P2022010,Functional Analyst,2022-09-03,2023-01-09,97,True
744e3c82,E6655,P2022010,ERP Consultant,2022-09-03,2023-01-09,97,False
56931b2e,E2335,P2022010,ERP Consultant,2022-09-03,2023-01-09,91,True
027c6aba,E2637,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,94,False
4e3dac76,E2334,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,83,True
6076e685,E4149,P2022011,Junior Blockchain Developer,2022-03-28,2022-10-17,85,True
69de7602,E9197,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,80,True
975e167b,E5971,P2022011,Blockchain Developer,2022-03-28,2022-10-17,85,False
4fa419c2,E7258,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,93,True
fdbd0e90,E7425,P2022011,Blockchain Developer,2022-03-28,2022-10-17,94,True
818a01f0,E6255,P2022011,Blockchain Developer,2022-03-28,2022-10-17,96,True
4b80f9ac,E7310,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,96,True
63669199,E8430,P2022011,Blockchain Developer,2022-03-28,2022-10-17,88,True
5bdc3596,E8495,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,80,True
d03cf4e2,E1993,P2022011,Smart Contract Engineer,2022-03-28,2022-10-17,89,True
7dfc54a2,E1730,P2022012,Blockchain Developer,2023-08-26,2024-10-18,94,True
8d622fc8,E5328,P2022012,Blockchain Developer,2023-08-26,2024-10-18,80,True
8114e496,E8392,P2022012,Smart Contract Engineer,2023-08-26,2024-10-18,97,True
3d9e7d6d,E5325,P2022012,Smart Contract Engineer,2023-08-26,2024-10-18,86,True
d8f77d11,E2905,P2022012,Junior Smart Contract Engineer,2023-08-26,2024-10-18,93,True
b220356c,E9893,P2022012,Smart Contract Engineer,2023-08-26,2024-10-18,90,True
31c6c1bb,E3657,P2022013,DevOps Engineer,2022-11-30,2024-03-06,80,True
2eec88f8,E6896,P2022013,DevOps Engineer,2022-11-30,2024-03-06,97,True
19e1c83b,E8820,P2022013,Junior DevOps Engineer,2022-11-30,2024-03-06,96,True
6960e34d,E2723,P2022013,DevOps Engineer,2022-11-30,2024-03-06,80,True
7b5cae41,E8744,P2022013,DevOps Engineer,2022-11-30,2024-03-06,91,True
817cc874,E6931,P2022013,DevOps Engineer,2022-11-30,2024-03-06,94,True
99fa0d7d,E6752,P2022013,Solutions Architect,2022-11-30,2024-03-06,92,True
7584cc31,E3455,P2022013,DevOps Engineer,2022-11-30,2024-03-06,82,True
f9f7e79b,E3485,P2022013,DevOps Engineer,2022-11-30,2024-03-06,89,True
7a86c08c,E7229,P2022014,Analytics Consultant,2023-11-06,2024-04-16,84,True
5d2e7cf8,E7829,P2022014,BI Specialist,2023-11-06,2024-04-16,80,True
6d121186,E7208,P2022014,BI Specialist,2023-11-06,2024-04-16,89,False
584e57c6,E7713,P2022015,IoT Architect,2022-03-24,2023-01-13,83,True
0842e90c,E1553,P2022015,Embedded Engineer,2022-03-24,2023-01-13,81,True
533b1606,E8220,P2022015,Embedded Engineer,2022-03-24,2023-01-13,82,True
daba61f7,E7137,P2022015,Junior Embedded Engineer,2022-03-24,2023-01-13,86,True
191940fc,E7656,P2022015,Embedded Engineer,2022-03-24,2023-01-13,91,True
fe2ccd5f,E9142,P2022015,IoT Architect,2022-03-24,2023-01-13,93,True
21ebbd8b,E8275,P2022015,Embedded Engineer,2022-03-24,2023-01-13,89,False
cb5cc7a2,E1903,P2022015,IoT Architect,2022-03-24,2023-01-13,92,True
84bb7122,E4155,P2022016,IoT Architect,2022-02-18,2022-06-11,88,True
6ec49d22,E1850,P2022016,Embedded Engineer,2022-02-18,2022-06-11,97,True
b6bd171e,E4764,P2022016,Embedded Engineer,2022-02-18,2022-06-11,90,True
9fcf5396,E1369,P2022016,Embedded Engineer,2022-02-18,2022-06-11,94,True
9527a4fa,E7190,P2022016,Embedded Engineer,2022-02-18,2022-06-11,80,True
261444f0,E6005,P2022017,Security Architect,2023-03-14,2023-09-25,98,True
54a2b40b,E6630,P2022017,SOC Analyst,2023-03-14,2023-09-25,100,False
582069e7,E1795,P2022017,SOC Analyst,2023-03-14,2023-09-25,96,True
640aa263,E5340,P2022017,Pentester,2023-03-14,2023-09-25,95,True
8a68486e,E6510,P2022017,SOC Analyst,2023-03-14,2023-09-25,80,False
4f2b79e3,E6581,P2022017,Pentester,2023-03-14,2023-09-25,85,True
360056e8,E9524,P2022017,Security Architect,2023-03-14,2023-09-25,99,True
2199f860,E3731,P2022017,SOC Analyst,2023-03-14,2023-09-25,83,True
b78cef8c,E3162,P2022018,DevOps Engineer,2023-06-29,2024-02-24,88,True
539ea2ce,E8858,P2022018,DevOps Engineer,2023-06-29,2024-02-24,93,True
dfab8740,E9684,P2022018,DevOps Engineer,2023-06-29,2024-02-24,82,True
10033e7d,E9918,P2022018,DevOps Engineer,2023-06-29,2024-02-24,85,True
9a10789c,E1688,P2022018,DevOps Engineer,2023-06-29,2024-02-24,83,True
b0240ebe,E3130,P2022018,Solutions Architect,2023-06-29,2024-02-24,97,True
8ab82d26,E2231,P2022018,Cloud Architect,2023-06-29,2024-02-24,96,True
9b67399d,E2524,P2022018,Junior DevOps Engineer,2023-06-29,2024-02-24,83,True
f870b761,E7574,P2022018,DevOps Engineer,2023-06-29,2024-02-24,98,True
1e6d9b1b,E3158,P2022018,Junior DevOps Engineer,2023-06-29,2024-02-24,80,True
076095e3,E3845,P2022019,DevOps Engineer,2023-01-12,2024-03-25,80,False
b17b4010,E8764,P2022019,DevOps Engineer,2023-01-12,2024-03-25,81,True
7ac92722,E6074,P2022019,Junior DevOps Engineer,2023-01-12,2024-03-25,87,True
820b15b6,E1136,P2022019,DevOps Engineer,2023-01-12,2024-03-25,98,True
91c2bede,E9878,P2022019,Cloud Architect,2023-01-12,2024-03-25,80,True
98a1ae39,E2299,P2022020,BI Specialist,2023-09-26,2024-04-02,83,True
2420069d,E3410,P2022020,Data Engineer,2023-09-26,2024-04-02,80,True
ef8f1150,E1059,P2022020,Analytics Consultant,2023-09-26,2024-04-02,87,True
b98f620a,E6912,P2022020,BI Specialist,2023-09-26,2024-04-02,88,True
1841ac33,E2094,P2022020,BI Specialist,2023-09-26,2024-04-02,97,True
2245ec4e,E3156,P2022021,BI Specialist,2022-07-06,2023-02-28,80,True
18fffab9,E1293,P2022021,Junior BI Specialist,2022-07-06,2023-02-28,99,True
2b198c34,E3803,P2022021,BI Specialist,2022-07-06,2023-02-28,80,True
d8e9da3e,E8328,P2022021,Analytics Consultant,2022-07-06,2023-02-28,95,True
79b4818d,E9317,P2022022,Change Manager,2022-02-18,2022-03-26,82,False
4800bf3d,E4897,P2022022,Junior Digital Strategist,2022-02-18,2022-03-26,94,True
17d32c1d,E7519,P2022022,Digital Strategist,2022-02-18,2022-03-26,99,True
8367943c,E7983,P2022022,Digital Strategist,2022-02-18,2022-03-26,86,True
c8355a79,E5253,P2022022,Digital Strategist,2022-02-18,2022-03-26,81,True
2b225edc,E4753,P2022022,Digital Strategist,2022-02-18,2022-03-26,97,False
58b457a3,E2236,P2022022,Change Manager,2022-02-18,2022-03-26,100,True
d74293c6,E9194,P2022022,Change Manager,2022-02-18,2022-03-26,85,True
c0846aaa,E1114,P2022022,Change Manager,2022-02-18,2022-03-26,85,True
8dcb1422,E2750,P2022022,Digital Strategist,2022-02-18,2022-03-26,92,True
bb373bef,E8919,P2022022,Change Manager,2022-02-18,2022-03-26,98,True
49c22d42,E1061,P2022023,Functional Analyst,2021-11-02,2023-04-12,86,True
387b7b31,E8808,P2022023,Junior ERP Consultant,2021-11-02,2023-04-12,95,True
62812e11,E2689,P2022023,ERP Consultant,2021-11-02,2023-04-12,84,True
6ec426d1,E6287,P2022023,Functional Analyst,2021-11-02,2023-04-12,95,True
6768578b,E8034,P2022023,Junior ERP Consultant,2021-11-02,2023-04-12,96,True
c7208899,E2364,P2022023,Junior Functional Analyst,2021-11-02,2023-04-12,89,True
21bd8e55,E4006,P2022024,Data Scientist,2021-08-15,2023-02-05,84,True
c602fc10,E4903,P2022024,NLP Specialist,2021-08-15,2023-02-05,90,True
b5acc52b,E7315,P2022024,ML Engineer,2021-08-15,2023-02-05,85,False
5227c35e,E9472,P2022024,AI Architect,2021-08-15,2023-02-05,86,True
b2beb260,E2148,P2022024,Junior ML Engineer,2021-08-15,2023-02-05,82,True
08c53051,E5867,P2022025,Embedded Engineer,2021-12-18,2023-04-13,81,True
ce896169,E4236,P2022025,Embedded Engineer,2021-12-18,2023-04-13,98,True
1deb1b28,E5985,P2022025,Embedded Engineer,2021-12-18,2023-04-13,92,True
2aa7030c,E9501,P2022025,Embedded Engineer,2021-12-18,2023-04-13,100,True
