project_id,client,tech_domain,service_type,start_date,end_date,duration_months,team_size,team_roles,avg_experience,min_experience,max_experience,junior_count,hourly_cost,locations,status,client_complaints,revenue,expenses,profit,profit_margin,satisfaction,tender_id,communication_channel,is_rfp,is_repeat_client,project_complexity
P2022436,ERP Masters,Cybersecurity,Strategy,2022-08-17,2022-11-01,2,7,"[{'employee_id': 'E5571', 'role': 'Pentester', 'years_experience': 15.4, 'hourly_rate': 214.48, 'is_lead': True}, {'employee_id': 'E3374', 'role': 'SOC Analyst', 'years_experience': 7.0, 'hourly_rate': 144.04, 'is_lead': False}, {'employee_id': 'E1307', 'role': 'SOC Analyst', 'years_experience': 5.2, 'hourly_rate': 87.13, 'is_lead': False}, {'employee_id': 'E6677', 'role': 'Pentester', 'years_experience': 2.6, 'hourly_rate': 96.29, 'is_lead': False}, {'employee_id': 'E6380', 'role': 'Pentester', 'years_experience': 3.9, 'hourly_rate': 96.64, 'is_lead': False}, {'employee_id': 'E8180', 'role': 'Pentester', 'years_experience': 7.4, 'hourly_rate': 95.35, 'is_lead': False}, {'employee_id': 'E3896', 'role': 'SOC Analyst', 'years_experience': 4.9, 'hourly_rate': 109.2, 'is_lead': False}]",6.628571428571428,2.6,15.4,1,843.13,['Paris'],Delayed,1,1095717516.69,766246216.6,329471300.09,0.30068999999999996,4,T2021158,LinkedIn,True,True,Low
P2022437,"Dyer, Potter and Mack Solutions",Cloud Migration,Managed Services,2023-07-01,2024-12-11,17,5,"[{'employee_id': 'E9830', 'role': 'DevOps Engineer', 'years_experience': 8.7, 'hourly_rate': 236.63, 'is_lead': True}, {'employee_id': 'E1173', 'role': 'Solutions Architect', 'years_experience': 8.2, 'hourly_rate': 248.02, 'is_lead': False}, {'employee_id': 'E2274', 'role': 'Solutions Architect', 'years_experience': 6.8, 'hourly_rate': 141.46, 'is_lead': False}, {'employee_id': 'E7978', 'role': 'Junior DevOps Engineer', 'years_experience': 1.4, 'hourly_rate': 52.39, 'is_lead': False}, {'employee_id': 'E3525', 'role': 'DevOps Engineer', 'years_experience': 4.4, 'hourly_rate': 96.33, 'is_lead': False}]",5.9,1.4,8.7,1,774.83,['Marseille'],On-Time,2,13796994.9,9529584.38,4267410.52,0.3093,7,,Direct,False,True,High
P2022438,Arnold Ltd Solutions,Digital Transformation,Strategy,2022-10-23,2022-12-11,1,10,"[{'employee_id': 'E9098', 'role': 'Digital Strategist', 'years_experience': 11.9, 'hourly_rate': 258.21, 'is_lead': True}, {'employee_id': 'E8490', 'role': 'Digital Strategist', 'years_experience': 3.6, 'hourly_rate': 135.39, 'is_lead': False}, {'employee_id': 'E9796', 'role': 'Digital Strategist', 'years_experience': 7.6, 'hourly_rate': 196.12, 'is_lead': False}, {'employee_id': 'E8352', 'role': 'Junior Digital Strategist', 'years_experience': 0.9, 'hourly_rate': 55.63, 'is_lead': False}, {'employee_id': 'E3933', 'role': 'Junior Change Manager', 'years_experience': 1.5, 'hourly_rate': 51.98, 'is_lead': False}, {'employee_id': 'E6940', 'role': 'Change Manager', 'years_experience': 4.6, 'hourly_rate': 114.59, 'is_lead': False}, {'employee_id': 'E9674', 'role': 'Digital Strategist', 'years_experience': 6.0, 'hourly_rate': 120.33, 'is_lead': False}, {'employee_id': 'E8900', 'role': 'Change Manager', 'years_experience': 4.3, 'hourly_rate': 114.87, 'is_lead': False}, {'employee_id': 'E8010', 'role': 'Change Manager', 'years_experience': 4.0, 'hourly_rate': 96.65, 'is_lead': False}, {'employee_id': 'E3610', 'role': 'Digital Strategist', 'years_experience': 5.2, 'hourly_rate': 105.33, 'is_lead': False}]",4.96,0.9,11.9,2,1249.1,['Paris'],On-Time,0,2383082.94,1924577.78,458505.16,0.1924,7,,Direct,False,False,Medium
P2022439,"Ferrell, Rice and Maddox Systems",IoT,Strategy,2021-11-06,2022-01-31,2,6,"[{'employee_id': 'E3595', 'role': 'Embedded Engineer', 'years_experience': 12.7, 'hourly_rate': 181.23, 'is_lead': True}, {'employee_id': 'E6956', 'role': 'Embedded Engineer', 'years_experience': 4.4, 'hourly_rate': 118.54, 'is_lead': False}, {'employee_id': 'E4215', 'role': 'Embedded Engineer', 'years_experience': 3.6, 'hourly_rate': 134.23, 'is_lead': False}, {'employee_id': 'E5593', 'role': 'Embedded Engineer', 'years_experience': 4.4, 'hourly_rate': 86.97, 'is_lead': False}, {'employee_id': 'E9583', 'role': 'Embedded Engineer', 'years_experience': 5.2, 'hourly_rate': 99.43, 'is_lead': False}, {'employee_id': 'E3794', 'role': 'Embedded Engineer', 'years_experience': 6.1, 'hourly_rate': 114.12, 'is_lead': False}]",6.066666666666666,3.6,12.7,0,734.52,['Marseille'],On-Time,2,1323690967.82,978326757.41,345364210.41,0.26091,2,T2022296,LinkedIn,True,False,Medium
P2022440,"Flowers, Martin and Kelly Technologies",AI/ML,Strategy,2021-12-05,2022-06-28,6,5,"[{'employee_id': 'E3114', 'role': 'NLP Specialist', 'years_experience': 9.2, 'hourly_rate': 282.09, 'is_lead': True}, {'employee_id': 'E7798', 'role': 'ML Engineer', 'years_experience': 7.0, 'hourly_rate': 197.97, 'is_lead': False}, {'employee_id': 'E9842', 'role': 'AI Architect', 'years_experience': 7.6, 'hourly_rate': 197.68, 'is_lead': False}, {'employee_id': 'E9042', 'role': 'Data Scientist', 'years_experience': 9.5, 'hourly_rate': 125.76, 'is_lead': False}, {'employee_id': 'E2144', 'role': 'Junior ML Engineer', 'years_experience': 2.5, 'hourly_rate': 57.81, 'is_lead': False}]",7.159999999999999,2.5,9.5,1,861.31,['Marseille'],Delayed,0,4701098.88,4185482.35,515616.53,0.10968,6,,Direct,False,True,Medium
P2022441,Dudley Group Systems,IoT,Assessment,2023-02-01,2024-06-19,16,3,"[{'employee_id': 'E6762', 'role': 'Embedded Engineer', 'years_experience': 9.7, 'hourly_rate': 232.52, 'is_lead': True}, {'employee_id': 'E6210', 'role': 'Junior Embedded Engineer', 'years_experience': 2.2, 'hourly_rate': 80.14, 'is_lead': False}, {'employee_id': 'E7206', 'role': 'Embedded Engineer', 'years_experience': 5.7, 'hourly_rate': 198.47, 'is_lead': False}]",5.866666666666666,2.2,9.7,1,511.13,['Paris'],On-Time,1,1327261988.63,906785390.63,420476598.0,0.31679999999999997,6,T2022264,Email,False,False,High
P2022442,Baker and Sons Systems,IoT,Optimization,2021-04-22,2021-07-28,3,6,"[{'employee_id': 'E4989', 'role': 'Embedded Engineer', 'years_experience': 11.5, 'hourly_rate': 193.02, 'is_lead': True}, {'employee_id': 'E9412', 'role': 'Junior Embedded Engineer', 'years_experience': 2.0, 'hourly_rate': 82.1, 'is_lead': False}, {'employee_id': 'E1993', 'role': 'Embedded Engineer', 'years_experience': 4.9, 'hourly_rate': 119.86, 'is_lead': False}, {'employee_id': 'E6344', 'role': 'Embedded Engineer', 'years_experience': 4.6, 'hourly_rate': 144.56, 'is_lead': False}, {'employee_id': 'E1753', 'role': 'Junior Embedded Engineer', 'years_experience': 2.5, 'hourly_rate': 86.17, 'is_lead': False}, {'employee_id': 'E7344', 'role': 'Junior Embedded Engineer', 'years_experience': 2.0, 'hourly_rate': 84.71, 'is_lead': False}]",4.583333333333333,2.0,11.5,3,710.42,['Lyon'],On-Time,2,2628713.13,1767757.01,860956.12,0.32752,10,,Direct,False,False,Medium
P2022443,Wilkerson-Day Systems,IoT,Training,2023-10-17,2025-02-24,16,10,"[{'employee_id': 'E9778', 'role': 'IoT Architect', 'years_experience': 11.4, 'hourly_rate': 270.83, 'is_lead': True}, {'employee_id': 'E2921', 'role': 'Junior Embedded Engineer', 'years_experience': 1.9, 'hourly_rate': 83.0, 'is_lead': False}, {'employee_id': 'E1073', 'role': 'Embedded Engineer', 'years_experience': 4.2, 'hourly_rate': 130.18, 'is_lead': False}, {'employee_id': 'E9845', 'role': 'Embedded Engineer', 'years_experience': 4.9, 'hourly_rate': 124.62, 'is_lead': False}, {'employee_id': 'E4946', 'role': 'Embedded Engineer', 'years_experience': 8.5, 'hourly_rate': 223.13, 'is_lead': False}, {'employee_id': 'E1447', 'role': 'Junior Embedded Engineer', 'years_experience': 1.1, 'hourly_rate': 54.69, 'is_lead': False}, {'employee_id': 'E8054', 'role': 'Embedded Engineer', 'years_experience': 5.1, 'hourly_rate': 95.54, 'is_lead': False}, {'employee_id': 'E7784', 'role': 'Embedded Engineer', 'years_experience': 7.5, 'hourly_rate': 196.37, 'is_lead': False}, {'employee_id': 'E1625', 'role': 'Embedded Engineer', 'years_experience': 4.5, 'hourly_rate': 226.65, 'is_lead': False}, {'employee_id': 'E8705', 'role': 'IoT Architect', 'years_experience': 10.5, 'hourly_rate': 147.6, 'is_lead': False}]",5.96,1.1,11.4,2,1552.61,['Berlin'],On-Time,1,938305358.32,654477370.48,283827987.84,0.30249000000000004,2,T2021179,LinkedIn,False,False,Medium
P2022444,"Romero, Gonzalez and Brooks Labs",Data Analytics,Strategy,2021-01-31,2021-05-05,3,7,"[{'employee_id': 'E9679', 'role': 'BI Specialist', 'years_experience': 13.1, 'hourly_rate': 226.64, 'is_lead': True}, {'employee_id': 'E8462', 'role': 'Data Engineer', 'years_experience': 7.0, 'hourly_rate': 145.57, 'is_lead': False}, {'employee_id': 'E2860', 'role': 'BI Specialist', 'years_experience': 6.4, 'hourly_rate': 106.17, 'is_lead': False}, {'employee_id': 'E1782', 'role': 'Junior Data Engineer', 'years_experience': 2.0, 'hourly_rate': 80.59, 'is_lead': False}, {'employee_id': 'E1818', 'role': 'Analytics Consultant', 'years_experience': 6.7, 'hourly_rate': 123.0, 'is_lead': False}, {'employee_id': 'E9936', 'role': 'Junior Data Engineer', 'years_experience': 1.9, 'hourly_rate': 73.47, 'is_lead': False}, {'employee_id': 'E9043', 'role': 'Junior BI Specialist', 'years_experience': 2.1, 'hourly_rate': 75.21, 'is_lead': False}]",5.6000000000000005,1.9,13.1,3,830.65,['Berlin'],On-Time,0,3276336.12,2706581.27,569754.85,0.1739,8,,Direct,False,False,Low
P2022445,Harrell LLC Solutions,ERP Implementation,Strategy,2023-09-20,2024-03-25,6,13,"[{'employee_id': 'E7271', 'role': 'ERP Consultant', 'years_experience': 10.1, 'hourly_rate': 284.03, 'is_lead': True}, {'employee_id': 'E9214', 'role': 'ERP Consultant', 'years_experience': 11.0, 'hourly_rate': 188.8, 'is_lead': False}, {'employee_id': 'E8281', 'role': 'ERP Consultant', 'years_experience': 5.5, 'hourly_rate': 110.21, 'is_lead': False}, {'employee_id': 'E4665', 'role': 'Functional Analyst', 'years_experience': 8.9, 'hourly_rate': 135.22, 'is_lead': False}, {'employee_id': 'E3294', 'role': 'Functional Analyst', 'years_experience': 6.8, 'hourly_rate': 212.56, 'is_lead': False}, {'employee_id': 'E2195', 'role': 'Junior Functional Analyst', 'years_experience': 2.3, 'hourly_rate': 57.52, 'is_lead': False}, {'employee_id': 'E1918', 'role': 'Functional Analyst', 'years_experience': 3.6, 'hourly_rate': 126.49, 'is_lead': False}, {'employee_id': 'E3572', 'role': 'Functional Analyst', 'years_experience': 4.8, 'hourly_rate': 204.31, 'is_lead': False}, {'employee_id': 'E2505', 'role': 'ERP Consultant', 'years_experience': 8.3, 'hourly_rate': 193.91, 'is_lead': False}, {'employee_id': 'E6661', 'role': 'Junior Functional Analyst', 'years_experience': 1.8, 'hourly_rate': 70.26, 'is_lead': False}, {'employee_id': 'E3000', 'role': 'Functional Analyst', 'years_experience': 7.1, 'hourly_rate': 211.66, 'is_lead': False}, {'employee_id': 'E9693', 'role': 'ERP Consultant', 'years_experience': 4.8, 'hourly_rate': 249.76, 'is_lead': False}, {'employee_id': 'E9403', 'role': 'ERP Consultant', 'years_experience': 2.9, 'hourly_rate': 104.8, 'is_lead': False}]",5.9923076923076914,1.8,11.0,3,2149.5299999999997,['London'],Delayed,0,1489871076.33,1287343961.7,202527114.63,0.135936,1,T2021092,LinkedIn,True,False,Low
P2022446,Perez Inc Solutions,Data Analytics,Training,2021-03-27,2022-09-08,17,4,"[{'employee_id': 'E7122', 'role': 'BI Specialist', 'years_experience': 9.8, 'hourly_rate': 245.58, 'is_lead': True}, {'employee_id': 'E4487', 'role': 'BI Specialist', 'years_experience': 7.8, 'hourly_rate': 125.31, 'is_lead': False}, {'employee_id': 'E8746', 'role': 'Data Engineer', 'years_experience': 4.9, 'hourly_rate': 238.17, 'is_lead': False}, {'employee_id': 'E3382', 'role': 'Analytics Consultant', 'years_experience': 4.6, 'hourly_rate': 132.83, 'is_lead': False}]",6.775,4.6,9.8,0,741.89,['Paris'],On-Time,2,1393843715.08,1066151057.66,327692657.42,0.2351,9,T2021195,Referral,False,True,Medium
P2022447,DataMind Analytics,Cybersecurity,Integration,2022-02-22,2023-01-26,11,8,"[{'employee_id': 'E7151', 'role': 'Security Architect', 'years_experience': 11.0, 'hourly_rate': 295.97, 'is_lead': True}, {'employee_id': 'E7762', 'role': 'Junior SOC Analyst', 'years_experience': 3.1, 'hourly_rate': 83.51, 'is_lead': False}, {'employee_id': 'E8191', 'role': 'Security Architect', 'years_experience': 8.5, 'hourly_rate': 144.91, 'is_lead': False}, {'employee_id': 'E3016', 'role': 'Pentester', 'years_experience': 8.3, 'hourly_rate': 243.12, 'is_lead': False}, {'employee_id': 'E5867', 'role': 'Security Architect', 'years_experience': 8.0, 'hourly_rate': 127.03, 'is_lead': False}, {'employee_id': 'E6127', 'role': 'Pentester', 'years_experience': 5.4, 'hourly_rate': 127.03, 'is_lead': False}, {'employee_id': 'E4634', 'role': 'Pentester', 'years_experience': 5.3, 'hourly_rate': 89.83, 'is_lead': False}, {'employee_id': 'E5704', 'role': 'SOC Analyst', 'years_experience': 4.2, 'hourly_rate': 116.49, 'is_lead': False}]",6.725,3.1,11.0,0,1227.89,['London'],On-Time,0,21244343.75,16383637.9,4860705.85,0.2288,7,,Direct,False,True,Medium
P2022448,"Adams, Zuniga and Wong Technologies",ERP Implementation,Training,2022-09-20,2024-01-24,16,9,"[{'employee_id': 'E5586', 'role': 'Functional Analyst', 'years_experience': 8.8, 'hourly_rate': 211.94, 'is_lead': True}, {'employee_id': 'E2922', 'role': 'Functional Analyst', 'years_experience': 4.4, 'hourly_rate': 99.6, 'is_lead': False}, {'employee_id': 'E2783', 'role': 'Functional Analyst', 'years_experience': 3.5, 'hourly_rate': 104.29, 'is_lead': False}, {'employee_id': 'E4812', 'role': 'Junior Functional Analyst', 'years_experience': 2.0, 'hourly_rate': 63.48, 'is_lead': False}, {'employee_id': 'E9750', 'role': 'ERP Consultant', 'years_experience': 4.4, 'hourly_rate': 135.97, 'is_lead': False}, {'employee_id': 'E7731', 'role': 'Functional Analyst', 'years_experience': 7.6, 'hourly_rate': 135.07, 'is_lead': False}, {'employee_id': 'E1759', 'role': 'ERP Consultant', 'years_experience': 5.2, 'hourly_rate': 134.51, 'is_lead': False}, {'employee_id': 'E5607', 'role': 'ERP Consultant', 'years_experience': 9.3, 'hourly_rate': 162.67, 'is_lead': False}, {'employee_id': 'E4943', 'role': 'ERP Consultant', 'years_experience': 8.6, 'hourly_rate': 212.4, 'is_lead': False}]",5.977777777777778,2.0,9.3,1,1259.93,['Paris'],On-Time,0,1082242629.34,966983789.32,115258840.02,0.1065,10,T2021284,LinkedIn,True,False,Low
P2022449,TechNovate Solutions,Digital Transformation,Optimization,2021-02-25,2022-02-02,11,10,"[{'employee_id': 'E9120', 'role': 'Digital Strategist', 'years_experience': 9.3, 'hourly_rate': 211.29, 'is_lead': True}, {'employee_id': 'E1397', 'role': 'Digital Strategist', 'years_experience': 6.8, 'hourly_rate': 164.09, 'is_lead': False}, {'employee_id': 'E9950', 'role': 'Digital Strategist', 'years_experience': 6.0, 'hourly_rate': 137.94, 'is_lead': False}, {'employee_id': 'E8024', 'role': 'Junior Change Manager', 'years_experience': 1.9, 'hourly_rate': 88.51, 'is_lead': False}, {'employee_id': 'E1657', 'role': 'Change Manager', 'years_experience': 5.5, 'hourly_rate': 128.57, 'is_lead': False}, {'employee_id': 'E7368', 'role': 'Junior Digital Strategist', 'years_experience': 2.2, 'hourly_rate': 56.97, 'is_lead': False}, {'employee_id': 'E8603', 'role': 'Digital Strategist', 'years_experience': 6.3, 'hourly_rate': 131.66, 'is_lead': False}, {'employee_id': 'E7989', 'role': 'Change Manager', 'years_experience': 9.1, 'hourly_rate': 145.49, 'is_lead': False}, {'employee_id': 'E6847', 'role': 'Digital Strategist', 'years_experience': 7.1, 'hourly_rate': 129.0, 'is_lead': False}, {'employee_id': 'E4170', 'role': 'Change Manager', 'years_experience': 6.0, 'hourly_rate': 196.14, 'is_lead': False}]",6.02,1.9,9.3,2,1389.66,['Marseille'],On-Time,2,745335014.23,620718726.53,124616287.7,0.167195,10,T2023167,Conference,True,False,Low
P2022450,"Adams, Zuniga and Wong Technologies",Blockchain,Managed Services,2021-03-30,2022-02-11,10,5,"[{'employee_id': 'E1484', 'role': 'Smart Contract Engineer', 'years_experience': 7.9, 'hourly_rate': 257.62, 'is_lead': True}, {'employee_id': 'E5826', 'role': 'Blockchain Developer', 'years_experience': 7.3, 'hourly_rate': 158.91, 'is_lead': False}, {'employee_id': 'E8646', 'role': 'Blockchain Developer', 'years_experience': 7.7, 'hourly_rate': 121.01, 'is_lead': False}, {'employee_id': 'E3270', 'role': 'Smart Contract Engineer', 'years_experience': 9.0, 'hourly_rate': 190.2, 'is_lead': False}, {'employee_id': 'E4082', 'role': 'Smart Contract Engineer', 'years_experience': 4.7, 'hourly_rate': 136.85, 'is_lead': False}]",7.32,4.7,9.0,0,864.59,['Paris'],On-Time,2,1780033649.47,1047727806.08,732305843.39,0.4114,9,T2021070,Conference,True,False,Low
P2022451,"Snyder, Campos and Callahan Technologies",Data Analytics,Optimization,2023-03-05,2023-04-09,1,10,"[{'employee_id': 'E7199', 'role': 'Data Engineer', 'years_experience': 10.3, 'hourly_rate': 244.09, 'is_lead': True}, {'employee_id': 'E9260', 'role': 'BI Specialist', 'years_experience': 4.4, 'hourly_rate': 104.97, 'is_lead': False}, {'employee_id': 'E2037', 'role': 'Analytics Consultant', 'years_experience': 6.6, 'hourly_rate': 134.48, 'is_lead': False}, {'employee_id': 'E8968', 'role': 'Junior Data Engineer', 'years_experience': 2.1, 'hourly_rate': 70.05, 'is_lead': False}, {'employee_id': 'E3677', 'role': 'BI Specialist', 'years_experience': 3.8, 'hourly_rate': 132.15, 'is_lead': False}, {'employee_id': 'E5362', 'role': 'Analytics Consultant', 'years_experience': 5.4, 'hourly_rate': 145.3, 'is_lead': False}, {'employee_id': 'E1380', 'role': 'Analytics Consultant', 'years_experience': 6.0, 'hourly_rate': 110.38, 'is_lead': False}, {'employee_id': 'E8366', 'role': 'Data Engineer', 'years_experience': 4.6, 'hourly_rate': 80.28, 'is_lead': False}, {'employee_id': 'E5677', 'role': 'Data Engineer', 'years_experience': 5.4, 'hourly_rate': 124.13, 'is_lead': False}, {'employee_id': 'E8476', 'role': 'Analytics Consultant', 'years_experience': 8.1, 'hourly_rate': 233.04, 'is_lead': False}]",5.67,2.1,10.3,1,1378.87,['Paris'],On-Time,0,1577229606.44,1101221711.22,476007895.22,0.3018,10,T2023196,Referral,True,False,Medium
P2022452,"Rodriguez, Figueroa and Sanchez Technologies",Cloud Migration,Integration,2021-01-09,2021-12-21,11,12,"[{'employee_id': 'E6664', 'role': 'Solutions Architect', 'years_experience': 8.6, 'hourly_rate': 192.42, 'is_lead': True}, {'employee_id': 'E5217', 'role': 'Junior DevOps Engineer', 'years_experience': 1.9, 'hourly_rate': 78.81, 'is_lead': False}, {'employee_id': 'E1729', 'role': 'Junior DevOps Engineer', 'years_experience': 1.7, 'hourly_rate': 79.38, 'is_lead': False}, {'employee_id': 'E9748', 'role': 'Junior DevOps Engineer', 'years_experience': 1.4, 'hourly_rate': 62.21, 'is_lead': False}, {'employee_id': 'E7823', 'role': 'DevOps Engineer', 'years_experience': 8.4, 'hourly_rate': 196.2, 'is_lead': False}, {'employee_id': 'E9834', 'role': 'Junior DevOps Engineer', 'years_experience': 2.2, 'hourly_rate': 51.82, 'is_lead': False}, {'employee_id': 'E3219', 'role': 'DevOps Engineer', 'years_experience': 3.7, 'hourly_rate': 103.41, 'is_lead': False}, {'employee_id': 'E2637', 'role': 'DevOps Engineer', 'years_experience': 3.4, 'hourly_rate': 91.67, 'is_lead': False}, {'employee_id': 'E9263', 'role': 'Solutions Architect', 'years_experience': 6.4, 'hourly_rate': 135.46, 'is_lead': False}, {'employee_id': 'E7922', 'role': 'DevOps Engineer', 'years_experience': 4.2, 'hourly_rate': 81.45, 'is_lead': False}, {'employee_id': 'E5876', 'role': 'DevOps Engineer', 'years_experience': 5.4, 'hourly_rate': 136.75, 'is_lead': False}, {'employee_id': 'E8807', 'role': 'Solutions Architect', 'years_experience': 8.0, 'hourly_rate': 134.72, 'is_lead': False}]",4.608333333333333,1.4,8.6,4,1344.3,['Lyon'],On-Time,0,898530372.73,709847979.76,188682392.97,0.20999,8,T2023098,Email,True,False,Low
